"Modification.code"	"Start.date"	"End.date"	"Modification.description"	"Food.code"
207647	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS"	27420460
207648	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce,  fat added in cooking W/ BUTTER, NFS"	75330150
207650	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with beans and beef  W/O FAT"	58160135
207654	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna and rice with (mushroom) soup (mixture) W/ BUTTER, NFS"	27250710
207655	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and vegetables W/O FAT"	58132340
207656	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and meatballs or spaghetti with meat sauce or spaghetti with meat sauce  and meatballs W/O FAT"	58132310
207657	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and meatballs, whole wheat noodles or spaghetti with meat sauce, whole wheat noodles or spaghetti with meat sauce and meatballs, whole wheat noodles W/O FAT"	58132360
207660	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and macaroni with cheese sauce (mixture) W/O FAT"	27212050
207665	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna noodle casserole with (mushroom) soup W/O FAT"	27250630
207666	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cucumber, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75216720
207667	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, fortified, chocolate, made with milk W/ MILK, EVAPORATED, NS AS TO FAT CONTENT"	11526000
207668	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75330120
207670	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating not eaten W\ BUTTER, NFS"	24147220
207671	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, fried, no coating, NS as to skin eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24164100
207672	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture) W / BUTTER, NFS"	27345410
207673	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, green, with almonds, cooked, fat added in cooking W/ BUTTER, NFS"	75302045
207674	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/O FAT"	27341020
207675	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turkey, light meat, breaded, baked or fried, NS as to skin eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24201050
207676	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, mocha W / HALF AND HALF"	92101950
207677	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and poultry, W/O FAT"	58132910
207678	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27442110
207680	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pasta with meat sauce W/O FAT"	58146110
207682	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream 
sauce, white sauce, or mushroom soup-based sauce (mixture) W/ OIL, NFS"	27343470
207683	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT"	27440120
207684	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27416450
207685	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, dumplings, and vegetables (including carrots, broccoli, and/or dark green leafy),  gravy (mixture) W/ BUTTER, NFS"	27347240
207688	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce, meatless, whole wheat noodles W/O FAT"	58132350
207697	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna noodle casserole with vegetables, cream or white sauce W/ BUTTER, NFS"	27350080
207698	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based 
sauce (mixture) W/O FAT"	27420410
207699	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey cacciatore W/ MARGARINE, NFS"	27141000
207701	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75311020
207702	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna noodle casserole with vegetables, cream or white sauce W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27350080
207703	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73201020
207706	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27450400
207708	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ham or pork, noodles and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27320030
207710	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles, no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27250120
207714	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture) W/O FAT"	27420460
207717	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bitter melon, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75208310
207719	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture) W/O FAT"	27445120
207720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and rice with soy-based sauce (mixture) W/O FAT"	27243600
207722	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli, batter-dipped and fried W/O FAT"	72202030
207723	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27311600
207725	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn with peppers, red or green, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75303020
207726	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pasta with vegetables, no sauce or dressing W/O FAT"	58146160
207727	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey a la king with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream, white, or soup-based sauce W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27443110
207728	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, cooked, from fresh, NS as to color, fat added in cooking W/ VEGETABLE SHORTENING"	75204981
207731	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27341055
207734	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture), W/O FAT"	27341055
207737	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles with cheese sauce (mixture) W/O FAT"	27242310
207738	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and corn, cooked, fat added in cooking W/ VEGETABLE OIL, MFS (INCLUDE OIL, NFS)"	75315020
207739	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce W/ VEGETABLE OIL, NFS"	27450405
207742	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture) W/O FAT"	27411200
207745	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27320140
207746	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots in tomato sauce W/ ANIMAL FAT OR MEAT DRIPPINGS"	73111400
207748	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture) W/VEGETABLE OIL, NFS"	27311625
207749	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ham and noodles, no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27220210
207750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, fat added in cooking W/ BUTTER, NFS"	73103020
207751	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture), W/O FAT"	27345410
207753	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture) W/ BUTTER, NFS"	27442110
207755	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture) W/ O FAT"	27343480
207762	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow, canned, low sodium, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75216320
207763	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/O FAT"	27313020
207765	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kale, cooked, from frozen, fat added in cooking W/ BUTTER, NFS"	72119222
207766	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and rice with tomato-based sauce (mixture) W/ BUTTER, NFS"	27213100
207767	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/O FAT"	27311110
207768	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mushrooms, batter-dipped, fried W/O FAT"	75414030
207769	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce 
(mixture) W/ BUTTER, NFS"	27345010
207770	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cream or white sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27250126
207771	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pasta with tomato sauce, meatless W/O FAT"	58146100
207772	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/ BUTTER, NFS"	27343010
207773	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy) tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27345520
207774	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy),tomato-based sauce (mixture) W/ BUTTER, NFS"	27345520
207776	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and rice with tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (OIL, NFS)"	27243500
207777	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, coated, baked or fried, prepared skinless, NS as to coating eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24157240
207779	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no  
sauce (mixture)/ W/O FAT"	27343010
207780	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pepper steak W/O FAT"	27416150
207784	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and meatballs made with spinach noodles, or spaghetti with meat sauce made with spinach noodles,  or spaghetti with meat sauce and meatballs made with spinach noodles W/O FAT"	58132460
207785	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spaghetti with tomato sauce and frankfurters or hot dogs W/O FAT"	58132710
207787	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based  sauce (mixture) W/O FAT"	27415200
207789	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and potatoes, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75315310
207792	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Asparagus, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75202022
207794	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cheese sauce (mixture) W/O FAT"	27446400
207796	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based  sauce (mixture) W/O FAT"	27450420
207799	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, unfortified, chocolate, made with milk W/ 2% MILK"	11521000
207800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture) W/O FAT"	27442110
207803	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture) W/O FAT"	27341045
207806	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy  (mixture) W/O FAT"	27345210
207808	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	73103020
207810	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, canned, low sodium, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL,NFS)"	73103020
207812	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas with mushrooms, cooked, fat added in cooking W/ BUTTER, NFS"	75315215
207813	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pasta with cheese and tomato sauce, meatless W/O FAT"	58146150
207814	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Grits, cooked, corn or hominy, with cheese, instant, fat not added in cooking W/ MILK,NFS"	56201091
207815	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cowpeas, dry, cooked, fat added in cooking W/ MARGARINE, NFS"	41301010
207816	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cream or white sauce (mixture) W/O FAT"	27250126
207817	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cream or white sauce (mixture) W/ BUTTER, NFS"	27250126
207819	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27313220
207820	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/  VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27313020
207822	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture) W/O FAT"	27343470
207823	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73111223
207825	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Paella with seafood W/O FAT"	27350020
207827	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mousse, chocolate W/ LOWFAT MILK"	13250000
207829	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey fricassee, with sauce, no potatoes, Puerto Rican style (potatoes reported separately) W/O FAT"	27448020
