Food_Item_ID	FoodCode	ModCode	Food Name	portioncode	portioncode addendum	portion_code	portionwgt	Portion_Factor	portiondesc	increment	default portion	Use as default
4165	75122100	000000	Peppers, sweet, green, raw	62485	00	6248500	27.00	0.3	portion (10 strips)	0.50	1	0
4166	75122200	000000	Peppers, sweet, red, raw	10036	01	1003601	149.00	1.5	cup, chopped	0.25	1	1
4166	75122200	000000	Peppers, sweet, red, raw	10161	00	1016100	92.00	0.9	cup, sliced	0.25	1	0
4166	75122200	000000	Peppers, sweet, red, raw	60928	00	6092800	164.00	1.6	large (3-3/4 long, 3 across)	0.25	1	0
4166	75122200	000000	Peppers, sweet, red, raw	61284	00	6128400	119.00	1.2	medium (2-3/4 long, 2-1/2 across)	0.25	1	0
4166	75122200	000000	Peppers, sweet, red, raw	61821	00	6182100	10.00	0.1	slice or ring (3 across 1/4 thick)	1.00	1	0
4166	75122200	000000	Peppers, sweet, red, raw	62039	00	6203900	74.00	0.7	small	0.25	1	0
4167	75124000	000000	Peppers, banana, raw	10205	00	1020500	124.00	1.2	cup	0.25	1	0
4167	75124000	000000	Peppers, banana, raw	63745	00	6374500	33.00	0.3	small (4 long)	0.50	1	0
4167	75124000	000000	Peppers, banana, raw	63746	00	6374600	46.00	0.5	medium (4-1/2 long)	0.50	1	1
4167	75124000	000000	Peppers, banana, raw	63747	00	6374700	75.00	0.8	large (5 long)	0.50	1	0
5503	75124099	000000	Yellow bell pepper, raw	10036	01	1003601	149.00	1.5	cup, chopped	0.25	1	1
5503	75124099	000000	Yellow bell pepper, raw	10161	00	1016100	92.00	0.9	cup, sliced	0.25	1	0
5503	75124099	000000	Yellow bell pepper, raw	60928	00	6092800	186.00	1.9	large (3-3/4 long, 3 across)	0.50	1	0
5503	75124099	000000	Yellow bell pepper, raw	61284	00	6128400	119.00	1.2	medium (2-3/4 long, 2-1/2 across)	0.50	1	0
5503	75124099	000000	Yellow bell pepper, raw	61821	00	6182100	10.00	0.1	slice or ring (3 across 1/4 thick)	1.00	1	0
5503	75124099	000000	Yellow bell pepper, raw	62039	00	6203900	74.00	0.7	small	0.50	1	0
5503	75124099	000000	Yellow bell pepper, raw	62485	00	6248500	52.00	0.5	portion (10 strips)	0.50	1	0
4168	75125000	000000	Radish, raw	10166	00	1016600	116.00	1.2	cup, slices	0.25	1	1
4168	75125000	000000	Radish, raw	60920	00	6092000	9.00	0.1	large (1 to 1-1/4 across)	1.00	1	0
4168	75125000	000000	Radish, raw	61261	00	6126100	4.50	0.0	medium (3/4 to 1 across)	1.00	1	0
4168	75125000	000000	Radish, raw	61935	03	6193503	1.00	0.0	slice	1.00	1	0
4168	75125000	000000	Radish, raw	62015	00	6201500	2.00	0.0	small	1.00	1	0
4169	75127000	000000	Rutabaga, raw	10205	00	1020500	140.00	1.4	cup	0.25	1	1
4169	75127000	000000	Rutabaga, raw	62015	00	6201500	192.00	1.9	small	0.25	1	0
4170	75127500	000000	Seaweed, raw	10205	00	1020500	80.00	0.8	cup	0.25	1	1
4171	75127750	000000	Snow peas (sugar snap peas), raw	10036	01	1003601	98.00	1.0	cup, chopped	0.25	1	0
4171	75127750	000000	Snow peas (sugar snap peas), raw	10192	00	1019200	63.00	0.6	cup, whole	0.25	1	1
4171	75127750	000000	Snow peas (sugar snap peas), raw	61115	01	6111501	454.00	4.5	pound	0.25	1	0
4171	75127750	000000	Snow peas (sugar snap peas), raw	62464	00	6246400	34.00	0.3	portion (10 pea pods)	0.50	1	0
4172	75128000	000000	Squash, yellow, raw	10161	00	1016100	113.00	1.1	cup, sliced	0.25	1	1
4172	75128000	000000	Squash, yellow, raw	61115	01	6111501	430.91	4.3	pound	0.25	1	0
4172	75128000	000000	Squash, yellow, raw	61238	00	6123800	196.00	2.0	medium	0.25	1	0
4172	75128000	000000	Squash, yellow, raw	61935	03	6193503	9.90	0.1	slice	1.00	1	0
4172	75128000	000000	Squash, yellow, raw	62015	00	6201500	118.00	1.2	small	0.25	1	0
4173	75128010	000000	Zucchini, raw	10036	01	1003601	124.00	1.2	cup, chopped	0.25	1	0
4173	75128010	000000	Zucchini, raw	10161	00	1016100	113.00	1.1	cup, sliced	0.25	1	1
4173	75128010	000000	Zucchini, raw	61115	01	6111501	430.91	4.3	pound	0.25	1	0
4173	75128010	000000	Zucchini, raw	61238	00	6123800	196.00	2.0	medium	0.25	1	0
4173	75128010	000000	Zucchini, raw	61935	03	6193503	9.90	0.1	slice	1.00	1	0
4173	75128010	000000	Zucchini, raw	62015	00	6201500	118.00	1.2	small	0.25	1	0
4174	75129000	000000	Turnip, raw	10063	00	1006300	130.00	1.3	cup, cubes	0.25	1	1
4174	75129000	000000	Turnip, raw	60919	00	6091900	183.00	1.8	large	0.25	1	0
4174	75129000	000000	Turnip, raw	61238	00	6123800	122.00	1.2	medium	0.25	1	0
4174	75129000	000000	Turnip, raw	61935	03	6193503	15.00	0.2	slice	1.00	1	0
4174	75129000	000000	Turnip, raw	62015	00	6201500	61.00	0.6	small	0.25	1	0
4175	75132000	000000	Mixed vegetable juice (vegetables other than Tomatoes)	10205	00	1020500	246.00	2.5	cup	0.25	1	1
4175	75132000	000000	Mixed vegetable juice (vegetables other than Tomatoes)	30000	00	3000000	30.80	0.3	fluid ounce(s)	1.00	1	0
4176	75132100	000000	Celery juice	10205	00	1020500	236.00	2.4	cup	0.25	1	1
4176	75132100	000000	Celery juice	30000	00	3000000	29.50	0.3	fluid ounce(s)	1.00	1	0
6729	75140500	000000	Broccoli salad, with bacon, cheese, onion and dressing	10205	00	1020500	154.00	1.5	cup	0.25	1	1
6730	75140510	000000	Broccoli slaw	10205	00	1020500	186.00	1.9	cup	0.25	1	1
6731	75140990	000000	Coleslaw (cabbage salad), from fast food/restaurant	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6731	75140990	000000	Coleslaw (cabbage salad), from fast food/restaurant	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
4177	75141000	000000	Coleslaw (cabbage salad), with mayonnaise dressing	10205	00	1020500	219.00	1.8	cup	0.25	1	1
4177	75141000	000000	Coleslaw (cabbage salad), with mayonnaise dressing	60761	00	6076100	150.00	0.9	fast food order	0.50	1	0
4178	75141000	100440	Coleslaw (cabbage salad), with coleslaw dressing	10205	00	1020500	219.00	1.8	cup	0.25	1	1
4178	75141000	100440	Coleslaw (cabbage salad), with coleslaw dressing	60761	00	6076100	150.00	0.9	fast food order	0.50	1	0
4179	75141000	100532	Coleslaw (cabbage salad), with vinegar dressing	10205	00	1020500	219.00	1.8	cup	0.25	1	1
4179	75141000	100532	Coleslaw (cabbage salad), with vinegar dressing	60761	00	6076100	150.00	0.9	fast food order	0.50	1	0
4180	75141000	200310	Coleslaw (cabbage salad), with mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	219.00	1.8	cup	0.25	1	1
4180	75141000	200310	Coleslaw (cabbage salad), with mayonnaise-type dressing (Miracle Whip)	60761	00	6076100	150.00	0.9	fast food order	0.50	1	0
4182	75141000	201852	Coleslaw (cabbage salad), with light mayonnaise dressing 	10205	00	1020500	219.00	1.8	cup	0.25	1	1
4182	75141000	201852	Coleslaw (cabbage salad), with light mayonnaise dressing 	60761	00	6076100	150.00	0.9	fast food order	0.50	1	0
6732	75141005	000000	Coleslaw (cabbage salad), with light coleslaw dressing	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6732	75141005	000000	Coleslaw (cabbage salad), with light coleslaw dressing	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
6733	75141020	000000	Coleslaw (cabbage salad), with Italian dressing	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6733	75141020	000000	Coleslaw (cabbage salad), with Italian dressing	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
6734	75141025	000000	Coleslaw (cabbage salad), with light Italian dressing	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6734	75141025	000000	Coleslaw (cabbage salad), with light Italian dressing	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
6735	75141030	000000	Coleslaw (cabbage salad), with creamy dressing (Ranch dressing)	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6735	75141030	000000	Coleslaw (cabbage salad), with creamy dressing (Ranch dressing)	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
6736	75141035	000000	Coleslaw (cabbage salad), with light creamy dressing (Ranch dressing)	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6736	75141035	000000	Coleslaw (cabbage salad), with light creamy dressing (Ranch dressing)	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
6737	75141040	000000	Coleslaw (cabbage salad), with any type of fat free dressing	10205	00	1020500	219.00	2.2	cup	0.25	1	1
6737	75141040	000000	Coleslaw (cabbage salad), with any type of fat free dressing	60761	00	6076100	150.00	1.5	fast food order	0.50	1	0
4183	75141100	000000	Coleslaw (cabbage salad), with apples and raisins, with mayonnaise dressing	10205	00	1020500	219.00	1.3	cup	0.25	1	1
4184	75141100	206779	Coleslaw (cabbage salad), with apples and raisins, with light mayonnaise-type dressing (Miracle Whip Light)	10205	00	1020500	219.00	1.3	cup	0.25	1	1
4185	75141200	000000	Coleslaw (cabbage salad), with pineapple, with mayonnaise 	10205	00	1020500	219.00	1.3	cup	0.25	1	1
4186	75141200	206732	Coleslaw (cabbage salad), with pineapple, with mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	219.00	1.3	cup	0.25	1	1
4187	75141200	207092	Coleslaw (cabbage salad), with pineapple, with light mayonnaise dressing	10205	00	1020500	219.00	1.3	cup	0.25	1	1
6738	75141300	000000	Cabbage salad, Chinese, with carrots, ramen noodles, sesame seeds, and dressing	10205	00	1020500	76.00	0.8	cup	0.25	1	1
4188	75142000	000000	Cucumber and vegetable namasu	10205	00	1020500	155.00	1.6	cup	0.25	1	1
4189	75142500	000000	Cucumber salad, with creamy dressing	10205	00	1020500	133.00	1.3	cup	0.25	1	1
4190	75142500	206821	Cucumber salad, with yogurt dressing	10205	00	1020500	133.00	1.3	cup	0.25	1	1
6739	75142500	207529	Cucumber salad, with French dressing	10205	00	1020500	133.00	1.3	cup	0.25	1	1
4191	75142550	000000	Cucumber salad, with oil and vinegar dressing	10205	00	1020500	159.00	1.6	cup	0.25	1	1
4192	75142600	000000	Cucumber salad, with  vinegar dressing	10205	00	1020500	159.00	1.6	cup	0.25	1	1
4193	75143000	000000	Salad, garden, lettuce, tomato, carrots, no dressing	10205	00	1020500	73.00	0.7	cup	0.25	1	1
4193	75143000	000000	Salad, garden, lettuce, tomato, carrots, no dressing	61919	00	6191900	94.00	1.2	side salad	0.50	1	0
4194	75143100	000000	Salad, garden, avocado, lettuce, tomato, carrots, no dressing	10205	00	1020500	87.00	0.9	cup	0.25	1	1
4195	75143200	000000	Salad, garden, cheese, lettuce, tomato, carrots, no dressing	10205	00	1020500	77.00	0.8	cup	0.25	1	1
4195	75143200	000000	Salad, garden, cheese, lettuce, tomato, carrots, no dressing	63867	00	6386700	271.00	2.7	Wendy's garden salad	0.50	1	0
4195	75143200	000000	Salad, garden, cheese, lettuce, tomato, carrots, no dressing	63868	00	6386800	223.00	2.2	Burger King salad	0.50	1	0
4196	75143300	000000	Salad, egg, lettuce, tomato, carrots, no dressing	10205	00	1020500	88.00	0.9	cup	0.25	1	1
5265	75143350	000000	Salad, egg, cheese, lettuce, tomato, carrots, no dressing	10205	00	1020500	79.00	0.8	cup	0.25	1	1
4197	75144100	000000	Salad, wilted lettuce with bacon dressing	10205	00	1020500	125.00	1.3	cup	0.25	1	1
4198	75145000	000000	Seven-layer salad, with mayonnaise  	10205	00	1020500	119.00	1.2	cup	0.25	1	1
4199	75145000	205912	Seven-layer salad, with mayonnaise-type dressing (miracle whip)	10205	00	1020500	119.00	1.2	cup	0.25	1	1
4200	75146000	000000	Salad, Greek, feta cheese, olives, egg, lettuce, tomato, cucumber, onions	10205	00	1020500	105.00	1.1	cup	0.25	1	1
4201	75147000	000000	Salad, spinach, egg, mushrooms, croutons, no dressing	10205	00	1020500	74.00	0.7	cup	0.25	1	1
4202	75148000	000000	Salad, Cobb, grilled chicken, bacon, egg, blue cheese, avocado, tomato, Italian dressing	10205	00	1020500	129.00	1.3	cup	0.25	1	1
6740	75148010	000000	Salad, Cobb, no dressing	10205	00	1020500	105.00	1.1	cup	0.25	1	1
5439	75159989	000000	Sage	21000	00	2100000	2.00	0.0	tablespoon	0.50	1	0
5439	75159989	000000	Sage	22000	00	2200000	0.70	0.0	teaspoon	0.25	1	1
5440	75159990	000000	Capers	10066	00	1006600	137.59	1.4	cup	0.25	1	0
5440	75159990	000000	Capers	21000	08	2100008	8.58	0.1	tablespoon, drained	0.50	1	1
5441	75159991	000000	Mint, fresh	10205	00	1020500	25.60	0.3	cup	0.25	1	0
5441	75159991	000000	Mint, fresh	21000	00	2100000	1.60	0.0	tablespoon	0.50	1	1
5441	75159991	000000	Mint, fresh	61116	00	6111600	0.05	0.0	leaves	1.00	1	0
5442	75159992	000000	Wasabi 	10130	01	1013001	130.00	1.3	cup, sliced	0.25	1	1
5442	75159992	000000	Wasabi 	99999	01	9999901	169.00	1.7	root	0.25	1	0
5443	75159993	000000	Turmeric	21000	00	2100000	6.79	0.1	tablespoon	0.50	1	0
5443	75159993	000000	Turmeric	22000	00	2200000	2.20	0.0	teaspoon	0.25	1	1
5444	75159994	000000	Thyme, dried	21000	00	2100000	2.70	0.0	tablespoon	0.50	1	0
5444	75159994	000000	Thyme, dried	22000	00	2200000	1.00	0.0	teaspoon	0.25	1	1
5445	75159995	000000	Thyme, fresh	21000	00	2100000	2.39	0.0	tablespoon	0.50	1	0
5445	75159995	000000	Thyme, fresh	22000	00	2200000	0.80	0.0	teaspoon	0.25	1	1
5446	75159996	000000	Tarragon	21000	00	2100000	1.80	0.0	tablespoon	0.50	1	0
5446	75159996	000000	Tarragon	22000	00	2200000	0.60	0.0	teaspoon	0.25	1	1
5447	75159997	000000	Shallots, raw	10036	01	1003601	480.00	4.8	cup, chopped	0.25	1	0
5447	75159997	000000	Shallots, raw	21000	07	2100007	10.00	0.1	tablespoon, chopped	0.50	1	1
5448	75159998	000000	Dill, dried	21000	00	2100000	3.10	0.0	tablespoon	0.50	1	0
5448	75159998	000000	Dill, dried	22000	00	2200000	1.00	0.0	teaspoon	0.25	1	1
5449	75159999	000000	Dill, fresh	10205	00	1020500	16.00	0.2	cup	0.25	1	0
5449	75159999	000000	Dill, fresh	21000	00	2100000	1.00	0.0	tablespoon	1.00	1	0
5449	75159999	000000	Dill, fresh	62222	00	6222200	0.20	0.0	sprig	1.00	1	1
4203	75200600	000000	Algae, dried	10205	00	1020500	128.00	1.3	cup	0.25	1	0
4203	75200600	000000	Algae, dried	98000	00	9800000	8.00	0.1	tablespoon	1.00	1	1
4204	75200700	000000	Aloe vera juice	10205	00	1020500	248.00	2.5	cup	0.25	1	1
4205	75201011	000000	Artichoke, cooked, fresh (with salt, no fat added) 	10107	00	1010700	168.00	1.7	cup, hearts	0.25	1	0
4205	75201011	000000	Artichoke, cooked, fresh (with salt, no fat added) 	60852	00	6085200	27.00	0.3	heart	1.00	1	0
4205	75201011	000000	Artichoke, cooked, fresh (with salt, no fat added) 	61016	00	6101600	152.00	1.5	large globe	0.25	1	0
4205	75201011	000000	Artichoke, cooked, fresh (with salt, no fat added) 	61351	00	6135100	120.00	1.2	medium globe	0.25	1	1
4205	75201011	000000	Artichoke, cooked, fresh (with salt, no fat added) 	62110	00	6211000	100.00	1.0	small globe	0.25	1	0
5185	75201011	900000	Artichoke, cooked, fresh (no salt or fat added) 	10107	00	1010700	168.00	1.7	cup, hearts	0.25	1	0
5185	75201011	900000	Artichoke, cooked, fresh (no salt or fat added) 	60852	00	6085200	27.00	0.3	heart	1.00	1	0
5185	75201011	900000	Artichoke, cooked, fresh (no salt or fat added) 	61016	00	6101600	152.00	1.5	large globe	0.25	1	0
5185	75201011	900000	Artichoke, cooked, fresh (no salt or fat added) 	61351	00	6135100	120.00	1.2	medium globe	0.25	1	1
5185	75201011	900000	Artichoke, cooked, fresh (no salt or fat added) 	62110	00	6211000	100.00	1.0	small globe	0.25	1	0
6741	75201012	000000	Artichoke, cooked, frozen (with salt, no fat added)	10107	00	1010700	168.00	1.7	cup, hearts	0.25	1	1
6741	75201012	000000	Artichoke, cooked, frozen (with salt, no fat added)	60852	00	6085200	27.00	0.3	heart	1.00	1	0
6741	75201012	000000	Artichoke, cooked, frozen (with salt, no fat added)	61362	00	6136200	2.00	0.0	medium leaf	1.00	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	10107	00	1010700	168.00	1.7	cup, hearts	0.25	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	60489	04	6048904	240.00	2.4	can (14.5 oz), drained	0.50	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	60852	00	6085200	27.00	0.3	heart	1.00	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	61016	00	6101600	152.00	1.5	large globe	0.25	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	61351	00	6135100	120.00	1.2	medium globe	1.00	1	1
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	61362	00	6136200	2.00	0.0	medium leaf	0.25	1	0
6742	75201013	000000	Artichoke, cooked, canned (no fat added)	62110	00	6211000	100.00	1.0	small globe	0.25	1	0
4206	75201021	000000	Artichoke, cooked, fresh (with salt and margarine)	10107	00	1010700	173.00	1.7	cup, hearts	0.25	1	0
4206	75201021	000000	Artichoke, cooked, fresh (with salt and margarine)	60852	00	6085200	28.00	0.3	heart	1.00	1	0
4206	75201021	000000	Artichoke, cooked, fresh (with salt and margarine)	61016	00	6101600	157.00	1.6	large globe	0.25	1	0
4206	75201021	000000	Artichoke, cooked, fresh (with salt and margarine)	61351	00	6135100	125.00	1.3	medium globe	0.25	1	1
4206	75201021	000000	Artichoke, cooked, fresh (with salt and margarine)	62110	00	6211000	103.00	1.0	small globe	0.25	1	0
4207	75201021	206273	Artichoke, cooked, fresh (with salt and butter)	10107	00	1010700	173.00	1.7	cup, hearts	0.25	1	0
4207	75201021	206273	Artichoke, cooked, fresh (with salt and butter)	60852	00	6085200	28.00	0.3	heart	1.00	1	0
4207	75201021	206273	Artichoke, cooked, fresh (with salt and butter)	61016	00	6101600	157.00	1.6	large globe	0.25	1	0
4207	75201021	206273	Artichoke, cooked, fresh (with salt and butter)	61351	00	6135100	125.00	1.3	medium globe	0.25	1	1
4207	75201021	206273	Artichoke, cooked, fresh (with salt and butter)	62110	00	6211000	103.00	1.0	small globe	0.25	1	0
4208	75201021	206492	Artichoke, cooked, fresh (with salt and vegetable oil) 	10107	00	1010700	173.00	1.7	cup, hearts	0.25	1	0
4208	75201021	206492	Artichoke, cooked, fresh (with salt and vegetable oil) 	60852	00	6085200	28.00	0.3	heart	1.00	1	0
4208	75201021	206492	Artichoke, cooked, fresh (with salt and vegetable oil) 	61016	00	6101600	157.00	1.6	large globe	0.25	1	0
4208	75201021	206492	Artichoke, cooked, fresh (with salt and vegetable oil) 	61351	00	6135100	125.00	1.3	medium globe	0.25	1	1
4208	75201021	206492	Artichoke, cooked, fresh (with salt and vegetable oil) 	62110	00	6211000	103.00	1.0	small globe	0.25	1	0
6743	75201022	000000	Artichoke, cooked, frozen (with salt and margarine)	10107	00	1010700	173.00	1.7	cup, hearts	0.25	1	1
6743	75201022	000000	Artichoke, cooked, frozen (with salt and margarine)	60852	00	6085200	28.00	0.3	heart	1.00	1	0
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	10107	00	1010700	173.00	1.7	cup, hearts	0.25	1	0
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	60489	04	6048904	247.00	2.5	can (14.5 oz), drained	0.50	1	0
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	60852	00	6085200	28.00	0.3	heart	1.00	1	0
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	61016	00	6101600	157.00	1.6	large globe	0.25	1	0
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	61351	00	6135100	125.00	1.3	medium globe	1.00	1	1
6744	75201023	000000	Artichoke, cooked, canned (with margarine)	62110	00	6211000	103.00	1.0	small globe	0.25	1	0
4209	75201030	000000	Artichoke hearts, canned in oil	10205	00	1020500	130.00	1.3	cup	0.25	1	1
4209	75201030	000000	Artichoke hearts, canned in oil	60122	03	6012203	389.80	3.9	can (13.75 oz)	0.50	1	0
4209	75201030	000000	Artichoke hearts, canned in oil	60852	00	6085200	28.00	0.3	heart	1.00	1	0
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	10205	00	1020500	180.00	1.8	cup	0.25	1	1
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	63459	00	6345900	11.00	0.1	small spear	1.00	1	0
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	63460	00	6346000	15.00	0.2	medium spear (5-1/4 to 7 long)	1.00	1	0
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	63461	00	6346100	19.00	0.2	large spear (7-1/4 to 8-1/2 long)	1.00	1	0
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	63462	00	6346200	23.00	0.2	extra large spear	1.00	1	0
4210	75202011	000000	Asparagus, cooked, fresh (with salt, no fat added)	63463	00	6346300	3.29	0.0	spear tip	1.00	1	0
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	10205	00	1020500	180.00	1.8	cup	0.25	1	1
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	63459	00	6345900	11.00	0.1	small spear	1.00	1	0
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	63460	00	6346000	15.00	0.2	medium spear (5-1/4 to 7 long)	1.00	1	0
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	63461	00	6346100	19.00	0.2	large spear (7-1/4 to 8-1/2 long)	1.00	1	0
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	63462	00	6346200	23.00	0.2	extra large spear	1.00	1	0
5186	75202011	900000	Asparagus, cooked, fresh (no salt or fat added)	63463	00	6346300	3.29	0.0	spear tip	1.00	1	0
6745	75202012	000000	Asparagus, cooked, frozen (with salt, no fat added)	10205	00	1020500	180.00	1.8	cup	0.25	1	0
6745	75202012	000000	Asparagus, cooked, frozen (with salt, no fat added)	60016	00	6001600	293.00	2.9	package (10 oz)	0.25	1	0
6745	75202012	000000	Asparagus, cooked, frozen (with salt, no fat added)	63459	00	6345900	11.00	0.1	small spear	1.00	1	1
6745	75202012	000000	Asparagus, cooked, frozen (with salt, no fat added)	63463	00	6346300	3.29	0.0	spear tip	1.00	1	0
6746	75202013	000000	Asparagus, cooked, canned (no fat added)	10205	00	1020500	242.00	2.4	cup	0.25	1	1
6746	75202013	000000	Asparagus, cooked, canned (no fat added)	60489	03	6048903	248.00	2.5	can (14.5 oz)	0.50	1	0
6746	75202013	000000	Asparagus, cooked, canned (no fat added)	63459	00	6345900	18.00	0.2	small spear	1.00	1	0
4211	75202021	000000	Asparagus, cooked, fresh (with salt and margarine)	10205	00	1020500	185.00	1.9	cup	0.25	1	1
4211	75202021	000000	Asparagus, cooked, fresh (with salt and margarine)	63459	00	6345900	12.00	0.1	small spear	1.00	1	0
4211	75202021	000000	Asparagus, cooked, fresh (with salt and margarine)	63460	00	6346000	16.00	0.2	medium spear (5-1/4 to 7 long)	1.00	1	0
